Target_Name				CSC_RA		SDSS_RA		CSC_DEC		SDSS_DEC
      2CXO J104738.5+122836	  161.910698	  161.956670	   12.476737	   12.581640
      2CXO J104738.5+123625	  161.910715	  161.956670	   12.607187	   12.581640
      2CXO J104739.0+123103	  161.912702	  161.956670	   12.517523	   12.581640
      2CXO J104739.1+122925	  161.913313	  161.956670	   12.490482	   12.581640
      2CXO J104739.1+123203	  161.913089	  161.956670	   12.534274	   12.581640
      2CXO J104739.7+123257	  161.915550	  161.956670	   12.549358	   12.581640
      2CXO J104739.8+123116	  161.915987	  161.956670	   12.521342	   12.581640
      2CXO J104739.8+123457	  161.916204	  161.956670	   12.582584	   12.581640
      2CXO J104740.5+123207	  161.918762	  161.956670	   12.535381	   12.581640
      2CXO J104740.7+123446	  161.919824	  161.956670	   12.579501	   12.581640
      2CXO J104740.9+122957	  161.920622	  161.956670	   12.499234	   12.581640
      2CXO J104740.9+123504	  161.920654	  161.956670	   12.584565	   12.581640
      2CXO J104741.8+123139	  161.924399	  161.956670	   12.527627	   12.581640
      2CXO J104741.8+123331	  161.924400	  161.956670	   12.558625	   12.581640
      2CXO J104741.8+123744	  161.924286	  161.956670	   12.629175	   12.581640
      2CXO J104742.1+123538	  161.925599	  161.956670	   12.594193	   12.581640
      2CXO J104742.3+122742	  161.926498	  161.956670	   12.461851	   12.581640
      2CXO J104743.1+122832	  161.929944	  161.956670	   12.475556	   12.581640
      2CXO J104743.3+123447	  161.930554	  161.956670	   12.579917	   12.581640
      2CXO J104743.4+123248	  161.930958	  161.956670	   12.546853	   12.581640
      2CXO J104743.6+123410	  161.931787	  161.956670	   12.569636	   12.581640
      2CXO J104743.7+123016	  161.932448	  161.956670	   12.504609	   12.581640
      2CXO J104743.8+124132	  161.932480	  161.956670	   12.692345	   12.581640
      2CXO J104743.9+123400	  161.933207	  161.956670	   12.566767	   12.581640
      2CXO J104744.1+123417	  161.934097	  161.956670	   12.571521	   12.581640
      2CXO J104744.4+123842	  161.935072	  161.956670	   12.645203	   12.581640
      2CXO J104744.7+123927	  161.936232	  161.956670	   12.657707	   12.581640
      2CXO J104744.8+124249	  161.936807	  161.956670	   12.713835	   12.581640
      2CXO J104745.1+123145	  161.937883	  161.956670	   12.529349	   12.581640
      2CXO J104745.4+123351	  161.939208	  161.956670	   12.564364	   12.581640
      2CXO J104745.5+124008	  161.939884	  161.956670	   12.669011	   12.581640
      2CXO J104745.6+123527	  161.940261	  161.956670	   12.590908	   12.581640
      2CXO J104745.7+123222	  161.940613	  161.956670	   12.539508	   12.581640
      2CXO J104745.7+123321	  161.940739	  161.956670	   12.556014	   12.581640
      2CXO J104746.1+124358	  161.942409	  161.956670	   12.732933	   12.581640
      2CXO J104746.2+123505	  161.942635	  161.956670	   12.584976	   12.581640
      2CXO J104746.3+123439	  161.943110	  161.956670	   12.577749	   12.581640
      2CXO J104746.5+123423	  161.943851	  161.956670	   12.573186	   12.581640
      2CXO J104746.5+123430	  161.943893	  161.956670	   12.575140	   12.581640
      2CXO J104746.6+123344	  161.944241	  161.956670	   12.562445	   12.581640
      2CXO J104746.8+123427	  161.945056	  161.956670	   12.574236	   12.581640
      2CXO J104746.9+123438	  161.945600	  161.956670	   12.577387	   12.581640
      2CXO J104746.9+123733	  161.945728	  161.956670	   12.625966	   12.581640
      2CXO J104746.9+123822	  161.945500	  161.956670	   12.639680	   12.581640
      2CXO J104747.0+123505	  161.946132	  161.956670	   12.584863	   12.581640
      2CXO J104747.2+123415	  161.946935	  161.956670	   12.571037	   12.581640
      2CXO J104747.2+123459	  161.946689	  161.956670	   12.583277	   12.581640
      2CXO J104747.5+123715	  161.948167	  161.956670	   12.620914	   12.581640
      2CXO J104747.6+123433	  161.948530	  161.956670	   12.575846	   12.581640
      2CXO J104747.6+123453	  161.948661	  161.956670	   12.581414	   12.581640
